GVIL_CODE,VILLAGE_NM,DIST_NAME,DISTRICT_CODE,PS_NAME,BLOCK_CODE,GP_NAME,GP_CODE
10915,4 awm,bikaner,,bikaner,,chhatragarh,
16563,18 mkd,bikaner,101,lunkaransar,810105,kapoorisar,810105180
16562,khodala,bikaner,101,lunkaransar,810105,suin,810105450
11207,seowa,churu,102,rajgarh,810203,seowa,810203500
16564,bhiyansar,churu,,sardar shahar,,ransisar,
11208,jorji ka bas,churu,102,rajgarh,810203,seowa,810203500
10916,8 dkd,bikaner,,bikaner,,loonkhan,
10919,rekh meghana,bikaner,,lunkaransar,,,
10917,5 pb(a),bikaner,,bikaner,,guluwali,
10918,5 awm (a),bikaner,,bikaner,,chhatragarh,
11209,bhatawas,churu,102,rajgarh,810203,lakhlan,810203320
11213,pabasi,churu,102,rajgarh,810203,dadrewa,810203120
11211,manpura,churu,102,rajgarh,810203,dadrewa,810203120
11210,jhoongli,churu,102,rajgarh,810203,lakhlan,810203320
10922,laxminarayansar,bikaner,101,lunkaransar,810105,bheekhnera,810105080
11214,mahatma,churu,,taranagar,,,
11221,khejr uttarada,churu,,sardar shahar,,pichakarae tal,
10923,sadolai,bikaner,,lunkaransar,,,
11212,bhakhran,churu,102,rajgarh,810203,ragha bari,810203430
11219,mehri purohitan,churu,,sardar shahar,,mehri rajviyan,
10921,ranewala,bikaner,,bikaner,,loonkhan,
11216,alayla,churu,102,taranagar,810207,alayla,810207010
10920,siyasar chaugan,bikaner,,bikaner,,samdara (nosera),
11217,rampura,churu,102,rajgarh,810203,seowa,810203500
16565,peepera,bikaner,101,lunkaransar,810105,kapoorisar,810105180
11220,gogtiya charnan,churu,,taranagar,,,
11224,bukansar bara,churu,,sardar shahar,,pichakarae tal,
11223,karanpura,churu,102,taranagar,810207,anandsinghpura,810207020
11215,ragha chhoti,churu,,rajgarh,,radha chhoti,
11222,khemana,churu,,rajgarh,,,
10924,delana chhota,bikaner,101,lunkaransar,810105,bheekhnera,810105080
11218,jatoowas,churu,,rajgarh,,radha chhoti,
11226,mehri rajviyan,churu,102,taranagar,810207,kohina,810207160
10925,5 awm (b),bikaner,,bikaner,,chhatragarh,
10926,satasar,bikaner,,bikaner,,loonkhan,
11227,mugalwas,churu,,taranagar,,poonras,
10928,delana bara,bikaner,,lunkaransar,,,
11225,bhamasi,churu,102,rajgarh,810203,lakhlan,810203320
16566,badriya,churu,,sardar shahar,,ransisar,
11230,dhani doodgir,churu,,sardar shahar,,shimla,
16567,gopalyan,bikaner,101,lunkaransar,810105,kapoorisar,810105180
11228,gagor,churu,,rajgarh,,,
10930,3 lkd(b),bikaner,,bikaner,,loonkhan,
11229,dhani kumharan,churu,102,taranagar,810207,anandsinghpura,810207020
10929,2 pb,bikaner,,bikaner,,dhandi (2dkd),
16568,rajasar choriya,churu,,sardar shahar,,ransisar,
10927,gulamaliwala,bikaner,,bikaner,,34 kyd,
11234,bhangera,churu,,taranagar,,poonras,
11231,bhuwari,churu,102,rajgarh,810203,seowa,810203500
11233,bas radsana,churu,102,rajgarh,810203,seowa,810203500
11236,dhani babriyan,churu,102,taranagar,810207,anandsinghpura,810207020
11232,lambor chhipiyan,churu,,rajgarh,,,
11241,khejra dikhnada,churu,,sardar shahar,,damlan,
11238,gogtiya kachchawata,churu,102,taranagar,810207,anandsinghpura,810207020
10932,ranisar,bikaner,,bikaner,,samdara (nosera),
11239,gogtiya baghawatan,churu,102,taranagar,810207,anandsinghpura,810207020
10931,33 kjd,bikaner,,bikaner,,guluwali,
10933,kakrala,bikaner,,bikaner,,loonkhan,
20786,satyoo,churu,102,taranagar,810207,alayla,810207010
11235,khairoo chhoti,churu,102,rajgarh,810203,ragha bari,810203430
10936,bhaderan,bikaner,,lunkaransar,,peepera,
11237,kandran,churu,,rajgarh,,,
16569,bhanipura,churu,,sardar shahar,,bhanipura,
11240,dhani khudani,churu,102,rajgarh,810203,ragha bari,810203430
10934,28 kjd,bikaner,,bikaner,,guluwali,
11242,radwa,churu,,rajgarh,,,
10935,noor mohammad ka dhadhala,bikaner,,bikaner,,samdara (nosera),
20787,dhanapatta satyoo,churu,102,taranagar,810207,dhani kumharan,810207080
11244,lambor chhoti,churu,,rajgarh,,,
11246,godas,churu,102,taranagar,810207,anandsinghpura,810207020
20789,kanarwas,churu,,sardar shahar,,damlan,
11243,khairoo bari,churu,102,rajgarh,810203,khairoo bari,810203290
16570,phanchara @ amarpura,churu,,sardar shahar,,nainasar sumeriya,
11250,lakhanwas,churu,,taranagar,,poonras,
16571,rekh khatiyawas,churu,,sardar shahar,,ransisar,
20788,mundi tal,churu,102,rajgarh,810203,seowa,810203500
20790,togawas,churu,,taranagar,,poonras,
10937,2 lkd,bikaner,,bikaner,,dhandi (2dkd),
11248,bas mundi,churu,102,rajgarh,810203,seowa,810203500
11252,galgati,churu,,taranagar,,poonras,
10939,beermana,bikaner,,lunkaransar,,,
11245,ragha bari,churu,,rajgarh,,radha chhoti,
10938,phalawali,bikaner,,bikaner,,dhandi (2dkd),
11247,beeran,churu,102,rajgarh,810203,khairoo bari,810203290
11249,jeeram bas,churu,102,rajgarh,810203,khairoo bari,810203290
11253,chimanpura,churu,102,rajgarh,810203,bhuwari,810203070
10941,2 dkd,bikaner,,bikaner,,loonkhan,
11254,dokwa,churu,102,rajgarh,810203,dokwa,810203180
10940,noor mohammad ki dhani,bikaner,,bikaner,,pahalwan ka bera,
11251,balan,churu,102,rajgarh,810203,khairoo bari,810203290
16572,dhani pandusar,churu,,sardar shahar,,bhojasar chhota,
20791,harpaloo kubdi,churu,102,rajgarh,810203,lambor bari,810203330
10942,sehniwala,bikaner,,lunkaransar,,kankarwala,
10943,rojhan,bikaner,,lunkaransar,,kankarwala,
16573,dheerdan,bikaner,101,lunkaransar,810105,kapoorisar,810105180
20792,harpaloo ramsukh,churu,102,rajgarh,810203,lambor bari,810203330
16574,rajasar panwaran,churu,,sardar shahar,,ransisar,
11255,harpaloo ramdhan,churu,102,rajgarh,810203,lambor bari,810203330
20794,rajas,churu,,sardar shahar,,mehri rajviyan,
11257,dhani asha,churu,102,taranagar,810207,anandsinghpura,810207020
20798,jori patta satyun,churu,102,taranagar,810207,anandsinghpura,810207020
10944,udana,bikaner,,lunkaransar,,kankarwala,
11262,aspalsar bara,churu,,sardar shahar,,bukansar bara,
20796,beeghran,churu,102,taranagar,810207,anandsinghpura,810207020
20799,anandsinghpura,churu,102,taranagar,810207,anandsinghpura,810207020
16575,halasar,churu,,sardar shahar,,bhanipura,
11263,aspalsar dhurkera,churu,,sardar shahar,,bukansar bara,
20793,kheri,churu,102,rajgarh,810203,dokwa,810203180
11256,kaman,churu,102,rajgarh,810203,khairoo bari,810203290
20801,phogawas bhogan,churu,,sardar shahar,,mehri rajviyan,
16576,loonasar,churu,,sardar shahar,,ransisar,
11258,harpaloo patram,churu,102,rajgarh,810203,lambor bari,810203330
11259,amarpura,churu,102,rajgarh,810203,bhuwari,810203070
20797,lambor bari,churu,102,rajgarh,810203,lambor bari,810203330
20795,kalri,churu,102,rajgarh,810203,khairoo bari,810203290
11261,mundi bari,churu,102,rajgarh,810203,dokwa,810203180
16577,1 lkd,bikaner,101,lunkaransar,810105,shekhsar,810105420
10945,khokharana,bikaner,,lunkaransar,,,
20803,retana,churu,102,taranagar,810207,bhaleri,810207050
20802,dhani pooniyan,churu,102,rajgarh,810203,bhuwari,810203070
10947,rajasar bhatiyan,bikaner,,lunkaransar,,,
11264,kharathwasiya,churu,102,taranagar,810207,anandsinghpura,810207020
11260,bas chanani,churu,102,rajgarh,810203,khairoo bari,810203290
20800,bhojan,churu,102,rajgarh,810203,khairoo bari,810203290
10946,pahalwan ka bera,bikaner,,bikaner,,samdara (nosera),
20804,rajpura,churu,102,taranagar,810207,satyoo,810207280
20805,mala,churu,102,taranagar,810207,anandsinghpura,810207020
16578,rekh karmasar,churu,,sardar shahar,,bhojasar chhota,
10949,ajeetmana,bikaner,,lunkaransar,,,
10948,ballar,bikaner,,bikaner,,2 kld (ord),
10951,lakhawar,bikaner,,lunkaransar,,,
10952,kunda,bikaner,,bikaner,,chhatragarh,
16579,malsar,churu,,sardar shahar,,bhanipura,
10950,rasoolsar daber,bikaner,,bikaner,,samdara (nosera),
16580,nathwana,bikaner,101,lunkaransar,810105,shekhsar,810105420
20807,mithdi balwantsing,churu,102,rajgarh,810203,dokwa,810203180
10953,karnali,bikaner,,lunkaransar,,,
20806,gugalwa,churu,102,rajgarh,810203,khairoo bari,810203290
20812,jori patta lohsana,churu,102,taranagar,810207,anandsinghpura,810207020
20817,phoga sugharwas,churu,,sardar shahar,,dhani pachera,
20808,harpaloo kushala,churu,102,rajgarh,810203,lambor bari,810203330
20810,harpaloo sanwal,churu,102,rajgarh,810203,kalri,810203270
20814,dhameri,churu,102,taranagar,810207,buchawas,810207070
20811,ratanpura,churu,102,rajgarh,810203,dokwa,810203180
10954,kheeleriya,bikaner,,lunkaransar,,,
20809,bas bhamreend,churu,102,rajgarh,810203,khairoo bari,810203290
20822,dhani pachera,churu,,sardar shahar,,dhani pachera,
20815,jhadsar chhota,churu,102,rajgarh,810203,bhuwari,810203070
20823,bhaleri,churu,102,taranagar,810207,bhaleri,810207050
20816,jaipuriya patta,churu,102,rajgarh,810203,dokwa,810203180
20813,achchhapur,churu,102,rajgarh,810203,kalri,810203270
20820,chalkoi kheenchran,churu,102,taranagar,810207,anandsinghpura,810207020
10955,chak phooldesar,bikaner,101,lunkaransar,810105,rojhan,810105370
20818,jhadsar bara,churu,102,rajgarh,810203,mundi tal,810203350
11265,aspalsar khamera,churu,,sardar shahar,,dhani pachera,
10956,bhojawas,bikaner,101,lunkaransar,810105,rojhan,810105370
16581,keekasar,churu,,sardar shahar,,bhojasar chhota,
16582,sonpalsar,churu,,sardar shahar,,bhojasar chhota,
10957,gantan,bikaner,101,lunkaransar,810105,rojhan,810105370
20821,jaipuriya khalsa,churu,102,rajgarh,810203,dokwa,810203180
20826,kotwad tal,churu,102,taranagar,810207,buchawas,810207070
20824,abhaipura,churu,,taranagar,,jhadsar chhota,
10959,264.030 rd(r),bikaner,,lunkaransar,,kankarwala,
20825,jawanipura,churu,,taranagar,,kharathwasiya,
20819,hameerwas bara,churu,102,rajgarh,810203,kalri,810203270
16583,malaksar,churu,,sardar shahar,,malsar,
10960,napasariya,bikaner,,bikaner,,chhatragarh,
16585,manafarsar,bikaner,101,lunkaransar,810105,shekhsar,810105420
16584,naharsara,churu,,sardar shahar,,bhojasar chhota,
10958,karanpura,bikaner,,bikaner,,dhandi (2dkd),
20827,bairasar chhota,churu,102,rajgarh,810203,lambor bari,810203330
10961,dhodha,bikaner,,bikaner,,dhandi (2dkd),
20829,beenjawas,churu,102,rajgarh,810203,lambor bari,810203330
11266,aspalsar bhainsera,churu,,sardar shahar,,dhani pachera,
20830,bairasar budhu,churu,102,rajgarh,810203,lambor bari,810203330
16586,rajasar @ karnisar,bikaner,101,lunkaransar,810105,dhani pandusar,810105100
20828,kirtan,churu,102,rajgarh,810203,bewad,810203030
20833,mithdi kesarisingh,churu,102,rajgarh,810203,lambor bari,810203330
11267,aspalsar kuntalsar,churu,,sardar shahar,,aspalsar bara,
20831,sardarpura,churu,102,rajgarh,810203,bewad,810203030
20832,bewad,churu,102,rajgarh,810203,bewad,810203030
20835,morthal,churu,,taranagar,,jhadsar chhota,
11268,aspalsar lalera,churu,,sardar shahar,,aspalsar bara,
16587,dheerasar,churu,,sardar shahar,,keekasar,
11269,jetsi sariya,churu,,sardar shahar,,dhani pachera,
20834,rampura,churu,102,rajgarh,810203,rampura,810203450
20836,bairasar manjhla,churu,102,rajgarh,810203,bairasar chhota,810203010
20840,balal,churu,102,taranagar,810207,bhaleri,810207050
10962,phooldesar singas,bikaner,101,lunkaransar,810105,rojhan,810105370
11270,aspalsar muglera,churu,,sardar shahar,,aspalsar bara,
20839,chalkoi gusainyan,churu,,taranagar,,kharathwasiya,
16588,kisnasar,bikaner,101,lunkaransar,810105,shekhsar,810105420
20838,kalori,churu,102,rajgarh,810203,ratanpura,810203470
10963,poogal,bikaner,,bikaner,,pahalwan ka bera,
20837,indrapura,churu,102,rajgarh,810203,beenjawas,810203020
10964,tharoosar,bikaner,,bikaner,,dhandi (2dkd),
20841,dhani raju,churu,,taranagar,,jhadsar chhota,
10965,lunkaransar,bikaner,,lunkaransar,,kankarwala,
10966,shobholai,bikaner,,lunkaransar,,,
20842,bairasar gumana,churu,102,rajgarh,810203,bairasar chhota,810203010
20843,devipura,churu,102,rajgarh,810203,ratanpura,810203470
11271,thiriyasar,churu,,sardar shahar,,aspalsar bara,
20848,jori patta charnan,churu,,taranagar,,kharathwasiya,
20850,kotwad teeba,churu,102,taranagar,810207,bhaleri,810207050
20851,melusar,churu,102,taranagar,810207,bhaleri,810207050
10967,kelan,bikaner,,bikaner,,chhatragarh,
16589,malsisar,churu,,sardar shahar,,keekasar,
16590,rajpura hudan,bikaner,101,lunkaransar,810105,shekhsar,810105420
11272,bhojrasar,churu,,sardar shahar,,aspalsar bara,
20854,phogabas bharthari,churu,,sardar shahar,,dhani pachera,
20844,bangarwa,churu,102,rajgarh,810203,bewad,810203030
20846,dhani mauji,churu,102,rajgarh,810203,beenjawas,810203020
20856,jalpan sharki,churu,,sardar shahar,,dhani pachera,
20849,dandeoo sultansing,churu,102,rajgarh,810203,beenjawas,810203020
20845,khundiya bas,churu,102,rajgarh,810203,rampura,810203450
20847,bhabhreend,churu,102,rajgarh,810203,bewad,810203030
20855,chalkoi baneerotan,churu,,taranagar,,kharathwasiya,
10968,sharah hameerwas,bikaner,101,lunkaransar,810105,rojhan,810105370
20853,kanawasi,churu,102,rajgarh,810203,bairasar chhota,810203010
20859,phogabas hemran,churu,,sardar shahar,,dhani pachera,
20852,bhainsali,churu,102,rajgarh,810203,bewad,810203030
11273,gajoosar,churu,,sardar shahar,,dhani pachera,
10969,laleran,bikaner,,lunkaransar,,khokharana,
20858,kotwad nathotan,churu,,churu,,jori,
16591,lodsar,churu,,sardar shahar,,malaksar,
10970,moti garh,bikaner,,bikaner,,satasar,
20857,khariya,churu,102,rajgarh,810203,ratanpura,810203470
10971,alauda,bikaner,,lunkaransar,,khokharana,
20869,dhani charnan,churu,,sardar shahar,,phoga bhardhari,
20868,phogabas asalwas,churu,,sardar shahar,,melusar,
20864,kheenwasar,churu,,taranagar,,kharathwasiya,
16592,rangaisar,churu,,sardar shahar,,malaksar,
11274,dhani suhana,churu,,sardar shahar,,aspalsar bara,
20865,mathori,churu,102,taranagar,810207,satyoo,810207280
20863,dheengi,churu,,taranagar,,jhadsar chhota,
20861,bairasar bara,churu,102,rajgarh,810203,beenjawas,810203020
20862,dandeoo ramsingh,churu,102,rajgarh,810203,beenjawas,810203020
20867,narsinagar,churu,,taranagar,,jhadsar chhota,
10973,ratanpura @ bhobiya,bikaner,,lunkaransar,,khokharana,
10972,kheersar,bikaner,,bikaner,,pahalwan ka bera,
20860,bas kirtan,churu,102,rajgarh,810203,hameerwas bara,810203240
11275,bukansar chhota,churu,,sardar shahar,,phoga bhardhari,
20866,hameerwas chhota,churu,102,rajgarh,810203,hameerwas bara,810203240
16593,kagasar,churu,,sardar shahar,,keekasar,
20872,hadiyal,churu,102,taranagar,810207,rajpura,810207240
20871,kalana,churu,,taranagar,,jhadsar chhota,
20873,dudhwa khara,churu,102,taranagar,810207,satyoo,810207280
20875,kanrwasi,churu,102,churu,810202,kotwad tal,810202220
10975,chak 300-700 rd,bikaner,101,lunkaransar,810105,rojhan,810105370
20870,sardarpura,churu,102,rajgarh,810203,rampura,810203450
10976,unchaira,bikaner,101,lunkaransar,810105,rojhan,810105370
10974,dantaur,bikaner,,bikaner,,2 kld (ord),
10977,kalwas,bikaner,101,lunkaransar,810105,nathwana,810105290
20876,kalana teeba,churu,,rajgarh,,kalana,
10978,sharah netawas,bikaner,,lunkaransar,,khokharana,
16594,chhatasar,bikaner,101,lunkaransar,810105,nathwana,810105290
20882,jalpan garbi,churu,,sardar shahar,,melusar,
20874,beri,churu,102,rajgarh,810203,rampura,810203450
11276,phogabas malwan,churu,,sardar shahar,,phoga bhardhari,
11277,punsisar,churu,,sardar shahar,,phoga bhardhari,
20884,chalkoi beekan,churu,102,taranagar,810207,bhaleri,810207050
20879,beijwa,churu,,rajgarh,,kalana,
10980,khatiyawas,bikaner,,lunkaransar,,khokharana,
20877,chhapra,churu,102,rajgarh,810203,rampura,810203450
10979,binjharwali,bikaner,,lunkaransar,,rajasar bhatiyan,
20878,sujdola,jhunjhunun,,surajgarh,,beri,
20881,dhanapatta rajpura,churu,,taranagar,,jhadsar chhota,
20885,jorawarpura,churu,,sardar shahar,,melusar,
16595,ramsisar chhajalniy,churu,,sardar shahar,,malsar,
16596,bayla,churu,,sardar shahar,,malaksar,
20880,dandeoo mohansingh,churu,102,rajgarh,810203,beenjawas,810203020
11278,girgichiya,churu,,sardar shahar,,aspalsar bara,
20889,naiyasar,churu,,sardar shahar,,melusar,
20883,jetpura,churu,102,rajgarh,810203,dhani mauji,810203150
10981,moosalki,bikaner,,lunkaransar,,khokharana,
20888,khandwa patta peeth,churu,102,taranagar,810207,bhaleri,810207050
20886,brahmanagar,churu,102,taranagar,810207,rajpura,810207240
20890,nainasar,churu,,sardar shahar,,melusar,
10982,kheenyera,bikaner,,lunkaransar,,khokharana,
16597,dhani kalera,churu,,sardar shahar,,malsar,
20893,khandwa patta jhari,churu,102,taranagar,810207,bhaleri,810207050
11279,hariyasar gharsotan,churu,,sardar shahar,,aspalsar bara,
20895,narsipura,churu,102,churu,810202,chalkoi baneerotan,810202060
20898,jaisangsar,churu,,sardar shahar,,melusar,
20887,nawan,churu,102,rajgarh,810203,hameerwas bara,810203240
20894,dhani motisingh,churu,102,taranagar,810207,hadiyal,810207110
20896,sirsali,churu,102,taranagar,810207,rajpura,810207240
10983,udeshiyan,bikaner,,lunkaransar,,lunkaransar,
20891,rebari bas,churu,102,rajgarh,810203,hameerwas bara,810203240
11280,bheenwsar,churu,,sardar shahar,,harivasar dharkhothan,
16598,mehrasar chhanna,churu,,sardar shahar,,malaksar,
20897,rau teeba,churu,,rajgarh,,kalana,
20892,doodwa,jhunjhunun,,surajgarh,,sujdola,
20899,dhani kheenwa,churu,,rajgarh,,kalana,
10985,bhadwan,bikaner,,lunkaransar,,khokharana,
20904,rampura patta jhari,churu,102,churu,810202,kotwad tal,810202220
20903,bhairoosar,churu,102,churu,810202,chalkoi baneerotan,810202060
16599,kanwalasar,churu,,sardar shahar,,keekasar,
20900,neema,churu,102,rajgarh,810203,hameerwas bara,810203240
20901,bas lalsingh,churu,102,rajgarh,810203,hameerwas bara,810203240
20902,janau khari,churu,102,rajgarh,810203,dhani mauji,810203150
10986,sharah boochawas,bikaner,,lunkaransar,,hanseran,
16601,kaloo,bikaner,101,lunkaransar,810105,nathwana,810105290
16600,hirajsar,churu,,sardar shahar,,malaksar,
20907,khandwa patta churu,churu,102,churu,810202,chalkoi baneerotan,810202060
20909,charsar,churu,,sardar shahar,,melusar,
16602,ramsisar chainaniya,churu,,sardar shahar,,ramsisar bhedwaliya,
7681,ladunda,jhunjhunun,,surajgarh,,doodwa,
20905,kerlibas,churu,,rajgarh,,kalana,
20908,thalori,churu,102,churu,810202,indrapura,810202130
10984,akasar,bikaner,,bikaner,,2 kld (ord),
20911,karnisar,churu,102,churu,810202,chalkoi baneerotan,810202060
10988,sodhwali,bikaner,,lunkaransar,,kheenyera,
20910,vijaypura,churu,,rajgarh,,kalana,
11281,bholoosar,churu,,sardar shahar,,udsar lodera,
10989,sharah beechharwas,bikaner,,lunkaransar,,hanseran,
10987,gangajali,bikaner,,bikaner,,pahalwan ka bera,
20906,leekhwa,jhunjhunun,,surajgarh,,beri,
10990,jakhar wala,bikaner,,lunkaransar,,lunkaransar,
16603,garabdesar,bikaner,101,lunkaransar,810105,nathwana,810105290
20913,khabarpura,churu,102,rajgarh,810203,dhani mauji,810203150
20916,chandelnagar,churu,102,churu,810202,kheenwasar,810202210
20914,dhani jeewangeer,churu,,rajgarh,,kalana,
20919,maharawansar,churu,102,churu,810202,khandwa patta churu,810202190
20912,bangothri kalan,churu,102,rajgarh,810203,bhainsali,810203050
10993,hanseran,bikaner,,lunkaransar,,hanseran,
16604,poonusar,churu,,sardar shahar,,malaksar,
10994,uchhrangdesar,bikaner,,lunkaransar,,lunkaransar,
20915,rau tal,churu,102,taranagar,810207,hadiyal,810207110
10992,ambaran,bikaner,,lunkaransar,,rajasar bhatiyan,
20920,jhariya,churu,102,churu,810202,kheenwasar,810202210
11282,udsar bhebhra,churu,,sardar shahar,,udsar lodera,
10995,surnana,bikaner,,lunkaransar,,lunkaransar,
10996,dheereran,bikaner,,lunkaransar,,hanseran,
10991,siyasar panchkosa,bikaner,,bikaner,,tharoosar,
20918,maghau,churu,102,rajgarh,810203,vijaypura,810203560
20917,jaswantpura,churu,102,rajgarh,810203,dhani mauji,810203150
20921,dhani ranwan,churu,102,churu,810202,indrapura,810202130
10997,sadheran,bikaner,,lunkaransar,,kheenyera,
10998,doodiyali,bikaner,,lunkaransar,,kheenyera,
20928,indrapura,churu,102,churu,810202,indrapura,810202130
20924,leelawathi,churu,102,rajgarh,810203,dhani mauji,810203150
20926,dabli dhani,churu,102,rajgarh,810203,dhani mauji,810203150
11000,doodimuklera,bikaner,,lunkaransar,,kheenyera,
20923,gudan,churu,,rajgarh,,nawan,
11001,dhani bhopalaram,bikaner,,lunkaransar,,lunkaransar,
20922,bas govindsingh,churu,102,rajgarh,810203,bhainsali,810203050
20929,tamkor,churu,102,taranagar,810207,hadiyal,810207110
20927,malanabas,churu,102,rajgarh,810203,vijaypura,810203560
20925,bangothri khurd,jhunjhunun,,surajgarh,,bangothri kalan,
10999,ramai,bikaner,,bikaner,,tharoosar,
20932,charanwasi,churu,102,churu,810202,khandwa patta churu,810202190
20933,asal kheri,churu,102,churu,810202,kheenwasar,810202210
11003,sardarpura,bikaner,,bikaner,,tharoosar,
20930,lohsana bara,churu,102,taranagar,810207,hadiyal,810207110
11004,kakar ichchha,bikaner,,lunkaransar,,lunkaransar,
16605,ramsisar bhedwaliya,churu,,sardar shahar,,harivasar dharkhothan,
20931,bas mahlan,churu,102,taranagar,810207,hadiyal,810207110
20938,ribiya,churu,102,churu,810202,khandwa patta churu,810202190
11002,chhagoliya,bikaner,,bikaner,,poogal,
11005,dulmera,bikaner,,lunkaransar,,hanseran,
11006,kalkal muklera,bikaner,,lunkaransar,,lunkaransar,
11283,harpalsar,churu,,sardar shahar,,udsar lodera,
20937,lalasar banirotan,churu,102,churu,810202,indrapura,810202130
16606,karansar,churu,,sardar shahar,,malaksar,
11284,sardarshahar (m),churu,,sardar shahar,,harivasar dharkhothan,
20941,lalasar patta rajpu,churu,102,churu,810202,indrapura,810202130
20939,sirsala,churu,,churu,,dudhwa khara,
20943,ginri patta rajpura,churu,102,churu,810202,indrapura,810202130
20935,chand gothi,churu,,rajgarh,,nawan,
11285,udsar lodera,churu,,sardar shahar,,udsar lodera,
20936,noohand,churu,,rajgarh,,nawan,
20947,beekasi,churu,102,churu,810202,khandwa patta churu,810202190
20934,doodi,jhunjhunun,,surajgarh,,doodwa,
11009,makrasar,bikaner,,lunkaransar,,rajasar bhatiyan,
20949,asoosar,churu,,sardar shahar,,jaisangsar,
20942,gadoli,jhunjhunun,,surajgarh,,leekhwa,
11008,chakosa,bikaner,,bikaner,,tharoosar,
11007,ganeshwali,bikaner,,bikaner,,poogal,
20940,dobra,jhunjhunun,,surajgarh,,doodwa,
16607,ghadsisar,churu,,sardar shahar,,keekasar,
20948,khori,churu,102,rajgarh,810203,vijaypura,810203560
20946,bas brahmanan,churu,102,rajgarh,810203,dhani mauji,810203150
20944,kaji,jhunjhunun,,surajgarh,,bangothri kalan,
11286,beekamsara,churu,,sardar shahar,,harivasar dharkhothan,
20945,hameenpur,jhunjhunun,,surajgarh,,bangothri kalan,
11010,gogliwala,bikaner,,bikaner,,poogal,
20953,ginri patta lohsana,churu,102,churu,810202,indrapura,810202130
20950,neshal,churu,102,rajgarh,810203,dhani mauji,810203150
20952,karanpura,churu,,churu,,dudhwa khara,
11012,maharana,bikaner,,lunkaransar,,kheenyera,
7682,bhaothari,jhunjhunun,,surajgarh,,peepli,
11011,makeri,bikaner,,bikaner,,poogal,
20957,khariyabas,churu,102,rajgarh,810203,vijaypura,810203560
